"Area" "Perimeter" "Major_Axis_Length" "Minor_Axis_Length" "Eccentricity" "Convex_Area" "Extent" "Class"
11756 438.7749939 184.1353455 82.26663971 0.894647539 11969 0.656759799 "Osmancik"
11077 417.321991 175.9575806 80.57662964 0.888987184 11246 0.671333313 "Osmancik"
14196 499.230011 210.1801147 87.10346985 0.910084367 14509 0.618858695 "Cammeo"
12192 442.5299988 179.9447937 87.39317322 0.874144137 12483 0.625423193 "Osmancik"
16091 508.8309937 209.1838837 99.23175812 0.880322516 16431 0.670458317 "Cammeo"
10554 406.9190063 165.5313873 82.37078857 0.867398381 10841 0.640218377 "Osmancik"
11447 436.868988 180.4373169 82.31012726 0.889892578 11733 0.572579026 "Osmancik"
13425 477.197998 199.7563629 86.64096832 0.901041329 13784 0.611673057 "Cammeo"
12031 446.9899902 178.5896454 88.8414917 0.867486 12425 0.580450594 "Osmancik"
14713 493.2120056 206.9161224 91.64846802 0.896558344 15162 0.594032645 "Cammeo"
12076 452.5429993 188.3591614 82.79437256 0.898215294 12367 0.705868602 "Osmancik"
13969 486.5090027 206.0285797 87.72612762 0.90481925 14277 0.652756989 "Cammeo"
11343 420.723999 173.5066528 83.82770538 0.875544071 11512 0.609838724 "Osmancik"
14166 483.7049866 204.6273193 88.99236298 0.900478899 14412 0.766061008 "Cammeo"
12153 451.2109985 187.7691956 83.64883423 0.89528811 12497 0.706487596 "Cammeo"
13201 461.5190125 192.8850861 87.83331299 0.890304327 13408 0.634907663 "Cammeo"
13523 468.1669922 195.401535 88.65399933 0.891153634 13811 0.667934418 "Cammeo"
14693 484.5629883 199.6199951 94.80760956 0.880017936 15034 0.609162509 "Cammeo"
13582 476.6659851 199.451889 88.40869904 0.896393955 13825 0.568998754 "Cammeo"
13217 471.7510071 194.1313171 88.09217834 0.891115665 13520 0.572090209 "Osmancik"
11329 414.6170044 168.9134979 86.12175751 0.860259056 11540 0.784122348 "Osmancik"
13450 470.9760132 200.6081696 85.92671967 0.903621852 13728 0.563752174 "Cammeo"
11774 447.9330139 186.0179291 81.6740036 0.898455203 12103 0.560026646 "Cammeo"
11264 423.3909912 172.1395111 84.22161102 0.872135878 11476 0.732427359 "Osmancik"
12396 460.0020142 195.3233032 81.92961121 0.907775462 12676 0.73305738 "Cammeo"
12068 450.1459961 187.2999268 83.14625549 0.896066248 12426 0.650075436 "Cammeo"
16104 507.4289856 206.0707397 100.7536316 0.872324467 16457 0.605413556 "Cammeo"
12110 448.8399963 191.8042755 80.65459442 0.907290399 12313 0.617857158 "Osmancik"
12653 461.6199951 195.8938599 83.4992981 0.904606521 12973 0.576498985 "Cammeo"
15252 501.3320007 207.5240479 94.27309418 0.890861213 15595 0.59171325 "Cammeo"
15586 505.8770142 218.5732117 91.24372101 0.908699214 15814 0.823784351 "Cammeo"
14541 492.7850037 204.2571411 92.47101593 0.891653419 14893 0.758291602 "Cammeo"
13742 484.3420105 195.2849426 91.24281311 0.88413626 14224 0.672407866 "Osmancik"
10788 402.3349915 160.8686371 86.55402374 0.842918277 10961 0.76234895 "Osmancik"
14362 479.9309998 202.702652 90.70674896 0.894290566 14606 0.591466904 "Cammeo"
15231 525.5789795 229.7498779 85.09378815 0.928882003 15617 0.572895527 "Cammeo"
11883 448.2160034 191.7463531 79.46400452 0.910084605 12103 0.550317228 "Cammeo"
12714 461.8900146 196.560318 83.11239624 0.906207144 12900 0.641408563 "Cammeo"
14824 499.0750122 212.4864197 89.89486694 0.906100869 15141 0.579198241 "Cammeo"
15418 504.7590027 209.923996 94.43704987 0.893097579 15779 0.582690835 "Cammeo"
12734 462.2330017 188.1563721 87.74284363 0.884611189 13069 0.585202217 "Osmancik"
12840 466.9030151 198.1559753 83.23425293 0.907503664 13091 0.591378033 "Cammeo"
18913 541.7459717 227.1354828 106.9483566 0.88220948 19099 0.804124177 "Cammeo"
14101 464.9660034 186.4838409 97.53321075 0.852325559 14346 0.678977251 "Osmancik"
13130 463.2780151 184.3139648 91.93473816 0.866720438 13485 0.710382521 "Osmancik"
10566 405.302002 164.9469757 82.92601776 0.864435613 10834 0.604013026 "Osmancik"
15611 506.5469971 215.2007294 93.39228821 0.900923669 15806 0.73218894 "Cammeo"
11757 441.2420044 182.5958557 82.91639709 0.890951812 11967 0.601719618 "Osmancik"
13024 469.6470032 193.9221497 87.51404572 0.892380178 13422 0.539564192 "Osmancik"
10595 407.2669983 166.1306305 82.56895447 0.867743552 10849 0.6427055 "Osmancik"
11017 416.9320068 168.3686829 84.20006561 0.865971446 11303 0.736824512 "Osmancik"
10866 404.3580017 163.9323578 85.32536316 0.853866994 11039 0.628673911 "Osmancik"
14204 482.1700134 201.0738831 91.0908432 0.89149946 14523 0.616011798 "Cammeo"
12418 453.04599 187.8212128 85.17218781 0.891269088 12719 0.77997613 "Osmancik"
10443 404.9849854 165.2056122 81.70278168 0.869147956 10701 0.61895448 "Osmancik"
11063 418.7749939 171.6537781 83.65955353 0.873193443 11318 0.803413212 "Osmancik"
11074 421.3070068 173.0513153 82.40327454 0.879348755 11326 0.7045874 "Osmancik"
9405 389.7749939 162.3682251 74.4376297 0.888720453 9594 0.607636631 "Osmancik"
12992 458.8940125 183.4208221 92.05143738 0.864949286 13372 0.775919735 "Osmancik"
11180 427.7080078 174.7035217 82.88113403 0.880303919 11518 0.721942425 "Osmancik"
13394 480.571991 205.4011688 83.80127716 0.912987173 13699 0.650194168 "Cammeo"
14243 481.322998 198.6628876 92.82254028 0.884132385 14592 0.794499934 "Cammeo"
14318 477.493988 195.0235596 94.59472656 0.874490559 14585 0.760867238 "Cammeo"
13652 486.6279907 210.3452301 83.2991333 0.918245554 13950 0.579801261 "Cammeo"
12244 455.2749939 192.5073853 81.42861938 0.906134546 12480 0.575240791 "Cammeo"
13424 481.1749878 195.9000244 89.30523682 0.890045583 13950 0.658555746 "Cammeo"
13524 487.4689941 208.1534271 83.61426544 0.915773332 13830 0.637924552 "Cammeo"
15228 505.2650146 209.6252747 93.5268631 0.894952178 15501 0.739223301 "Cammeo"
13410 477.0849915 195.7989349 88.77674866 0.891303241 13842 0.572343171 "Cammeo"
11889 426.6470032 172.2679901 89.44281006 0.854648292 12162 0.611574054 "Osmancik"
11973 438.1480103 178.0887756 87.27424622 0.871688485 12367 0.627121329 "Osmancik"
13548 479.7489929 203.2718811 85.60246277 0.907003522 13850 0.554427922 "Cammeo"
12723 465.9419861 197.7523193 83.90299988 0.905529559 12974 0.683150768 "Cammeo"
15454 500.8970032 208.5415955 95.32327271 0.889418006 15773 0.583433986 "Cammeo"
12292 447.4859924 181.3567047 87.98662567 0.874426603 12535 0.593873799 "Osmancik"
10173 406.9660034 174.5035858 74.86865234 0.903286517 10342 0.762708068 "Osmancik"
12942 441.743988 175.5592499 95.28501129 0.83989346 13310 0.701691628 "Osmancik"
14656 494.3110046 206.0200653 91.73097229 0.895404994 15072 0.615436316 "Cammeo"
14017 474.3099976 198.336731 90.86869049 0.888873041 14320 0.76055342 "Cammeo"
10685 416.7170105 173.2751465 79.70606995 0.88792038 10871 0.706679881 "Osmancik"
12692 465.1719971 193.2073212 85.2905426 0.897287965 13118 0.714800656 "Cammeo"
13919 482.348999 204.2942505 87.65405273 0.90327698 14274 0.748977602 "Cammeo"
13057 445.177002 177.8078156 94.50707245 0.847050488 13348 0.643360436 "Osmancik"
11944 424.5469971 171.6155243 89.76213837 0.852306902 12177 0.627212107 "Osmancik"
14263 489.4460144 205.8117828 89.50908661 0.900475144 14637 0.663179457 "Cammeo"
10496 407.322998 167.9293671 80.18907166 0.878622711 10666 0.703296721 "Osmancik"
11479 421.0750122 171.3476105 85.80913544 0.865568936 11677 0.799095035 "Osmancik"
10634 409.506012 167.4369659 81.81295776 0.872497022 10809 0.683770597 "Osmancik"
11571 432.67099 183.7055969 80.56020355 0.898717105 11741 0.66222173 "Cammeo"
12397 433.3519897 171.6092987 92.98809814 0.840469182 12631 0.634766996 "Osmancik"
16182 509.9219971 211.1650238 98.31332397 0.885008037 16522 0.74812758 "Cammeo"
11780 444.9920044 190.9602814 78.85173798 0.910766304 11956 0.78070116 "Osmancik"
13921 481.9930115 203.44487 88.12581635 0.901313186 14210 0.561330616 "Cammeo"
9723 388.6170044 158.3608246 79.3425827 0.865433335 9949 0.625192881 "Osmancik"
10816 417.7810059 170.9293213 81.66611481 0.87848109 11119 0.589106739 "Osmancik"
15252 502.5910034 211.6311646 92.19615936 0.900118351 15495 0.574463248 "Cammeo"
13814 481.4159851 203.0623474 87.31848145 0.902824938 14112 0.637471139 "Cammeo"
16418 534.9899902 230.1585846 91.78717804 0.917038023 16736 0.646276176 "Cammeo"
12734 466.3059998 198.7256775 82.28808594 0.910241067 13021 0.634953856 "Osmancik"
12491 457.1409912 194.8754578 82.49108887 0.905988812 12721 0.770478666 "Cammeo"
12269 436.0119934 177.8847504 88.84811401 0.8663311 12466 0.745835841 "Osmancik"
11350 445.8210144 195.9520874 74.59088135 0.924715579 11544 0.584298611 "Cammeo"
12495 458.4070129 187.6042023 87.0256958 0.885898411 12993 0.674931109 "Cammeo"
12577 443.1459961 181.5305481 89.81943512 0.869012773 12826 0.605565965 "Osmancik"
12408 454.3909912 191.8965302 83.03347778 0.901538372 12664 0.583905876 "Osmancik"
12163 435.4979858 178.5391541 87.81410217 0.870681167 12443 0.785419106 "Osmancik"
11016 404.3540039 166.7065887 84.50534821 0.861998618 11146 0.763303757 "Osmancik"
9918 398.9549866 161.4676056 79.8935318 0.869009137 10270 0.622091174 "Osmancik"
11115 424.730011 177.7854156 80.54494476 0.891487241 11318 0.734633207 "Osmancik"
9598 397 172.0067902 72.28364563 0.907414317 9766 0.796845138 "Osmancik"
11253 422.8779907 173.4837341 84.12680817 0.874555051 11556 0.752004802 "Osmancik"
12172 452.32901 193.6925354 80.8077774 0.908816457 12430 0.678030312 "Cammeo"
11803 463.8089905 201.6506958 76.42430878 0.925399303 12138 0.549487889 "Cammeo"
14015 475.723999 195.32164 92.48479462 0.88079381 14492 0.748624563 "Cammeo"
10886 409.7380066 166.0792542 84.13433838 0.862186193 11055 0.68037498 "Osmancik"
12422 482.197998 209.213623 76.83703613 0.930115998 12783 0.498075366 "Cammeo"
12172 433.5979919 174.299408 90.69494629 0.853959203 12401 0.638447404 "Osmancik"
11659 429.0830078 171.0142365 87.78890228 0.858183742 12017 0.630898297 "Osmancik"
11178 419.2780151 166.6143036 87.0708847 0.852584481 11507 0.604477584 "Osmancik"
12121 439.8420105 183.4670258 84.7644043 0.886872411 12389 0.648736894 "Osmancik"
11999 465.6579895 194.784256 80.43824005 0.910748839 12364 0.53701216 "Cammeo"
12293 445.6870117 181.8791656 87.02767944 0.878092051 12524 0.776367307 "Osmancik"
10241 411.946991 167.7476807 79.1055069 0.881826282 10486 0.589749515 "Osmancik"
10815 414.0620117 171.3505096 80.88232422 0.881583273 11015 0.727645814 "Osmancik"
11068 423.9729919 172.0155792 82.98536682 0.875934839 11323 0.605304897 "Osmancik"
10727 408.0419922 163.1713562 84.78304291 0.854412615 11017 0.692064524 "Osmancik"
12237 432.3900146 169.6468048 93.41069031 0.83475697 12577 0.704571605 "Osmancik"
12311 441.4060059 174.5828247 90.74132538 0.854311764 12538 0.619265616 "Osmancik"
13130 467.9219971 196.1468048 86.20711517 0.898241103 13462 0.574818313 "Cammeo"
11535 420.8120117 169.730423 87.86319733 0.855584443 11793 0.660199165 "Osmancik"
11377 429.3859863 172.5396423 85.88433838 0.867311478 11746 0.735423386 "Osmancik"
13785 489.9159851 213.3764191 82.78991699 0.921659648 14130 0.796636641 "Cammeo"
12695 464.9679871 197.8196564 82.43714142 0.909030855 12981 0.601944029 "Osmancik"
13039 480.1109924 205.8575745 81.43621063 0.918425083 13288 0.576309383 "Osmancik"
12675 466.1010132 195.8082275 83.40395355 0.904748023 12977 0.580250859 "Osmancik"
8968 390.4909973 166.476944 69.36820984 0.909051597 9150 0.789714694 "Osmancik"
10457 402.0629883 157.9617004 85.70410919 0.840015352 10719 0.67709142 "Osmancik"
11323 420.0580139 169.9767761 86.36136627 0.861311376 11586 0.719194591 "Osmancik"
12800 448.2919922 185.5536804 88.76694489 0.878147721 13000 0.781440794 "Osmancik"
11912 430.3710022 177.4822083 86.5856781 0.872924387 12119 0.722377181 "Osmancik"
9017 378.7909851 155.3697205 74.75442505 0.876644373 9290 0.664088964 "Osmancik"
13443 469.45401 196.6380157 87.97914886 0.894325554 13686 0.572261691 "Osmancik"
11580 428.7090149 173.4880829 86.63918304 0.866374075 11921 0.747772157 "Osmancik"
12994 457.1900024 187.3347931 89.40962982 0.878755689 13335 0.763589323 "Osmancik"
13582 475.8559875 195.6396942 89.2489624 0.889882147 13890 0.721832454 "Cammeo"
11733 436.2600098 182.8892212 82.626091 0.892128289 11955 0.686622202 "Cammeo"
14470 486.2600098 208.3336639 89.34396362 0.903375566 14657 0.576539934 "Cammeo"
12008 433.2340088 184.1274109 83.70603943 0.890690923 12129 0.644033253 "Osmancik"
15558 511.7179871 213.9776001 94.46471405 0.897275925 15926 0.632439017 "Cammeo"
12894 480.0849915 192.8217468 85.92984009 0.895210326 13141 0.622627854 "Osmancik"
12720 443.4549866 183.2023926 89.49655151 0.872557223 12904 0.77655679 "Osmancik"
16254 532.7780151 223.5486298 94.11949921 0.907049179 16680 0.553685784 "Cammeo"
11766 423.9809875 171.2086182 88.1124649 0.857400537 11954 0.639178634 "Osmancik"
13975 482.5889893 203.4164124 88.6671524 0.900000036 14275 0.672651112 "Cammeo"
10584 437.0480042 188.4414215 72.54808807 0.922920704 10936 0.558051229 "Osmancik"
10020 411.6109924 177.4746552 72.4375 0.912911832 10217 0.547421336 "Osmancik"
11271 404.4639893 158.9888306 91.3405838 0.818497956 11462 0.670095146 "Osmancik"
13269 485.6149902 207.1224518 83.32397461 0.915510833 13741 0.714770496 "Cammeo"
10842 434.2730103 179.4348755 79.00735474 0.897844732 11251 0.545784056 "Osmancik"
11986 432.2909851 172.4006348 89.62593842 0.854245305 12279 0.658824801 "Osmancik"
11398 431.7399902 179.4673462 81.84264374 0.889963984 11627 0.594017088 "Osmancik"
9722 373.7529907 145.2644653 87.05447388 0.800537527 9839 0.819108605 "Osmancik"
12006 463.381012 198.9684296 77.81851959 0.920343995 12344 0.535026729 "Cammeo"
10191 403.2189941 168.609024 77.52805328 0.888017476 10352 0.797293067 "Osmancik"
11695 434.1340027 183.0924683 82.14225769 0.893713534 11845 0.798838794 "Osmancik"
12801 459.4240112 195.0993347 84.79960632 0.900600255 13058 0.761601627 "Cammeo"
17948 526.9180298 214.0938263 107.54245 0.864684939 18322 0.666369617 "Cammeo"
11929 439.8959961 177.0054779 87.95028687 0.867819905 12262 0.59171629 "Osmancik"
15557 509.0220032 211.933548 94.75859833 0.894476652 16075 0.643117011 "Cammeo"
12511 448.7590027 183.9769745 87.34287262 0.880121291 12694 0.604775965 "Osmancik"
12901 475.303009 209.585968 79.26891327 0.925717056 13219 0.682809353 "Cammeo"
8850 381.4339905 159.2512054 71.76094818 0.892718494 9063 0.572519064 "Osmancik"
10192 404.1820068 171.1325531 76.47444916 0.89459759 10346 0.610591888 "Osmancik"
12219 436.2059937 179.4359131 87.93396759 0.871689975 12434 0.603407383 "Osmancik"
11248 420.2900085 171.2231293 84.84221649 0.868604064 11521 0.715658188 "Osmancik"
16413 510.1099854 210.5551147 100.1218948 0.879708171 16665 0.599890351 "Cammeo"
12181 434.8129883 179.2253113 86.98540497 0.874324918 12387 0.728006244 "Osmancik"
14403 491.0599976 207.6805725 89.8433609 0.901584208 14708 0.59689182 "Cammeo"
12345 448.7690125 180.5204926 88.84284973 0.870511413 12676 0.594997108 "Osmancik"
14153 480.321991 196.9782715 92.79872894 0.882073641 14555 0.772122204 "Osmancik"
12091 463.3510132 203.5943909 76.65410614 0.926414967 12298 0.793060482 "Cammeo"
12347 452.2900085 186.8960419 85.22989655 0.889965236 12659 0.605245113 "Osmancik"
11090 416.0140076 174.9094391 81.36546326 0.885212839 11277 0.741706789 "Osmancik"
12225 436.4840088 172.7252197 91.47328186 0.848254681 12537 0.646107495 "Osmancik"
10590 412.5069885 173.7112427 78.52342224 0.892000616 10743 0.783921838 "Osmancik"
12333 463.1549988 196.5994415 81.60153198 0.909791827 12705 0.592021883 "Cammeo"
13818 475.0169983 198.4992065 89.09570313 0.893608809 14008 0.5960145 "Cammeo"
11355 428.9920044 172.2812653 85.36949158 0.868594289 11690 0.614248633 "Osmancik"
15764 513.8439941 212.1650696 95.95990753 0.891871452 16258 0.60470289 "Cammeo"
14352 484.0840149 203.4968567 91.2685318 0.893782377 14656 0.56805855 "Cammeo"
11940 423.6749878 168.6340179 91.36426544 0.840513706 12191 0.663997352 "Osmancik"
16582 532.3579712 223.3588409 95.74971771 0.903455853 17089 0.714310348 "Cammeo"
10941 423.4079895 172.8510895 81.42478943 0.88209635 11248 0.629516661 "Osmancik"
9772 392.2369995 164.4033508 76.18343353 0.886152685 9971 0.783389449 "Osmancik"
11023 416.8919983 163.019165 88.59201813 0.839444518 11343 0.710702777 "Osmancik"
12459 434.2879944 175.2012482 91.26869965 0.853595555 12651 0.636832952 "Osmancik"
12182 433.8370056 180.6137238 86.60643768 0.877535343 12341 0.777905464 "Osmancik"
12868 454.8590088 191.5861511 86.5089035 0.892250657 13082 0.786744952 "Osmancik"
11539 423.6910095 172.5359192 86.05995941 0.866720319 11767 0.641697228 "Osmancik"
12263 438.1380005 175.740448 90.18716431 0.858278692 12634 0.718310714 "Osmancik"
11715 439.7030029 183.2227325 82.48322296 0.892937779 11948 0.604489148 "Osmancik"
12714 434.1180115 169.2552185 96.89130402 0.819934905 12993 0.741946757 "Osmancik"
10360 427.3320007 187.5741882 70.72579193 0.926190853 10525 0.543233156 "Osmancik"
9858 388.6669922 155.1244812 81.84178162 0.849500537 10101 0.656543434 "Osmancik"
10286 401.7890015 159.0746613 83.59862518 0.850774586 10524 0.770140767 "Osmancik"
11042 411.6229858 168.3597412 84.19003296 0.86599052 11217 0.7918818 "Osmancik"
12892 482.6300049 204.5977631 82.35201263 0.915416956 13376 0.651242673 "Cammeo"
13028 467.2770081 194.7333679 87.140625 0.894290507 13304 0.56621325 "Osmancik"
15366 508.7929993 211.3726501 93.96780396 0.895749152 15746 0.564594328 "Cammeo"
11723 427.625 175.9842224 85.70833588 0.873389244 11916 0.802066207 "Osmancik"
10513 410.0350037 165.656601 82.55253601 0.866984367 10789 0.725534856 "Osmancik"
10913 427.6180115 170.7232971 83.1588974 0.87334758 11311 0.625709534 "Osmancik"
12343 443.6130066 177.4236298 90.40623474 0.860440969 12712 0.662960589 "Osmancik"
15249 506.0499878 212.0909424 92.49422455 0.899895132 15582 0.78304404 "Cammeo"
11670 434.0859985 172.9773407 87.95358276 0.861080408 12102 0.666476309 "Osmancik"
12525 455.1809998 183.669342 88.2543335 0.876991093 12911 0.709470928 "Osmancik"
13848 492.9100037 207.0145721 86.98444366 0.907438397 14383 0.668791652 "Cammeo"
10683 408.2820129 170.3451691 80.44705963 0.881459773 10845 0.688337624 "Osmancik"
10168 400.4779968 162.562973 81.08890533 0.866708279 10424 0.623727143 "Osmancik"
11394 416.1629944 167.2689819 88.10797119 0.850023866 11543 0.784224629 "Osmancik"
12262 443.1669922 190.6796417 82.1251297 0.902496636 12404 0.61816901 "Osmancik"
15319 506.0249939 208.2277527 94.83874512 0.890257895 15813 0.573702335 "Cammeo"
12045 452.3089905 193.5135193 80.27761841 0.909893274 12368 0.55242157 "Cammeo"
11185 414.1809998 170.0182495 84.11061096 0.869055152 11370 0.622080088 "Osmancik"
11746 431.8269958 174.5800629 87.34896088 0.865830421 12096 0.718849421 "Osmancik"
14143 483.8649902 200.8781281 90.59234619 0.892533243 14427 0.597658873 "Cammeo"
13399 490.5599976 209.3659515 82.76702118 0.918542504 13654 0.517096341 "Cammeo"
15094 513.9240112 224.7196503 86.43656158 0.923065901 15292 0.79417026 "Cammeo"
12093 432.8280029 176.8203125 88.09726715 0.867044628 12351 0.705131173 "Osmancik"
16386 515.0969849 208.953125 100.7425766 0.876099646 16813 0.607563972 "Cammeo"
12249 456.2489929 188.5509186 84.3818512 0.894269824 12578 0.653419375 "Osmancik"
16412 508.3670044 210.5748596 99.99417877 0.880059838 16759 0.730591178 "Cammeo"
14368 491.5629883 211.2970734 87.20801544 0.910854757 14596 0.62442416 "Cammeo"
9359 395.9880066 168.2939453 71.10741425 0.90635401 9555 0.575159788 "Osmancik"
13683 461.5679932 189.2453308 93.11316681 0.870581865 13944 0.626510978 "Osmancik"
10427 398.6919861 161.2167969 83.80955505 0.854253769 10639 0.628435373 "Osmancik"
10878 423.7929993 179.8469391 77.79789734 0.901596367 11015 0.580160022 "Osmancik"
12249 440.3859863 178.5881042 88.66049957 0.868063927 12538 0.77319783 "Osmancik"
11227 427.8110046 179.5554352 80.3201828 0.89436996 11430 0.592704058 "Osmancik"
11353 418.5050049 166.9860077 87.75209045 0.850790083 11587 0.641412437 "Osmancik"
14831 493.7609863 208.2685394 91.54232025 0.898223102 15099 0.790228069 "Cammeo"
10561 417.9330139 172.8907166 79.52290344 0.887939394 10804 0.647914112 "Osmancik"
13434 483.3649902 204.5680237 84.15599823 0.911462128 13773 0.722258091 "Cammeo"
14729 496.9389954 209.5204163 90.88716125 0.901015639 15131 0.612076104 "Cammeo"
13183 462.7319946 190.4266968 89.31358337 0.883188546 13493 0.688119829 "Osmancik"
10858 412.2170105 166.962326 84.06575012 0.863994479 11171 0.792901993 "Osmancik"
16453 523.8740234 222.3121948 96.1785202 0.901572466 16803 0.754724741 "Cammeo"
13681 478.5379944 202.7610779 87.02304077 0.903214216 14015 0.641938806 "Cammeo"
11337 427.9530029 174.9444427 83.92398071 0.87742275 11617 0.595336854 "Osmancik"
12190 440.6820068 185.8561859 83.88790131 0.892342329 12349 0.583980083 "Osmancik"
11735 453.5180054 194.1048431 78.01987457 0.915662885 11956 0.71533072 "Cammeo"
11674 425.071991 175.7572327 85.50615692 0.873679757 11865 0.644047201 "Osmancik"
10727 420.3649902 174.3845215 79.60275269 0.889734507 11009 0.670605123 "Osmancik"
13263 480.1910095 205.5758667 83.13744354 0.914576709 13517 0.680572689 "Cammeo"
12796 471.2090149 203.9296265 80.33000946 0.919148862 13022 0.684058607 "Cammeo"
14143 481.9079895 199.9907227 91.09355927 0.890241444 14450 0.584228337 "Cammeo"
11036 435.4989929 186.0784149 76.30805969 0.912047088 11305 0.597574174 "Osmancik"
14283 482.697998 202.3656311 90.6138916 0.894147217 14595 0.636497319 "Cammeo"
10798 412.0130005 169.9911346 81.77663422 0.876685441 11000 0.648840308 "Osmancik"
12019 439.7250061 180.4368134 85.92943573 0.879320741 12346 0.704018295 "Osmancik"
13982 495.3410034 214.1675568 84.77728271 0.91831708 14298 0.781466603 "Cammeo"
13200 477.8510132 202.5969543 83.68836975 0.910695612 13585 0.641399443 "Cammeo"
13693 479.4790039 200.3972931 88.17446136 0.897998631 14097 0.695252597 "Cammeo"
12712 470.5620117 202.1971436 81.30088043 0.915601373 13053 0.814871788 "Cammeo"
11910 427.2789917 173.2954407 88.56226349 0.859552264 12191 0.773376644 "Osmancik"
11147 417.4620056 169.3327179 84.87739563 0.865304708 11331 0.715468526 "Osmancik"
11678 423.6759949 173.4139404 86.46707153 0.86682266 11839 0.621104121 "Osmancik"
10911 424.5570068 173.7537537 81.32338715 0.883708239 11135 0.649464309 "Osmancik"
11467 448.6830139 192.0872345 77.16972351 0.915752411 11739 0.569788814 "Osmancik"
11145 420.3150024 169.1323395 85.58922577 0.86250484 11364 0.771280289 "Osmancik"
15433 519.5219727 218.3880157 91.67455292 0.907626688 15887 0.779444456 "Cammeo"
15269 496.6889954 210.4518127 92.709198 0.897740543 15474 0.806688488 "Cammeo"
14104 467.8009949 189.4949036 95.6470108 0.863267243 14409 0.789697647 "Osmancik"
15560 502.9660034 213.9631805 93.12080383 0.900324702 15789 0.783681691 "Cammeo"
10389 403.0350037 164.5246277 81.0102005 0.870374978 10664 0.607650459 "Osmancik"
12200 447.2139893 191.1407013 81.57138062 0.904364467 12367 0.569747329 "Osmancik"
12142 443.5150146 177.744751 88.19750977 0.868206441 12459 0.615626454 "Osmancik"
13149 463.3110046 189.8730927 89.23203278 0.882689774 13421 0.787176728 "Osmancik"
12282 430.7609863 173.7422485 90.91860199 0.852151036 12484 0.664394677 "Osmancik"
9371 394.428009 169.184082 70.86470032 0.90805012 9528 0.777999163 "Osmancik"
12084 433.5050049 171.5226135 91.32995605 0.846451402 12356 0.701742172 "Osmancik"
14093 488.5979919 204.3924561 89.15960693 0.89984113 14463 0.581106722 "Cammeo"
14897 491.1849976 205.7198486 92.87569427 0.89228791 15137 0.594453335 "Cammeo"
11122 410.9869995 165.0363159 87.1431427 0.849229395 11379 0.713863909 "Osmancik"
12699 458.0130005 192.5944977 85.20385742 0.896817684 12965 0.590651155 "Cammeo"
10563 408.9729919 167.4709625 81.02894592 0.875157177 10782 0.617358267 "Osmancik"
14019 475.7550049 194.5179291 92.81695557 0.87881428 14308 0.591119945 "Cammeo"
13132 471.8039856 199.5565338 84.98833466 0.904776812 13423 0.753673077 "Cammeo"
11334 433.3890076 178.9897308 82.2980423 0.888026655 11566 0.711577117 "Osmancik"
15603 511.743988 211.1042023 95.43998718 0.891967773 16021 0.580511928 "Cammeo"
17263 520.3029785 215.0044098 103.367218 0.876847923 17565 0.661874115 "Cammeo"
11859 421.8129883 169.9307861 89.38180542 0.850491047 12056 0.701466918 "Osmancik"
12054 439.6589966 184.5761566 84.05713654 0.890283763 12227 0.732276261 "Osmancik"
11956 438.8959961 184.6437073 83.21842194 0.89267683 12121 0.577027023 "Cammeo"
12832 464.526001 196.6111755 83.98688507 0.904170156 13148 0.562905788 "Cammeo"
10725 411.6910095 164.6003418 84.29296875 0.858921707 11009 0.66614908 "Osmancik"
11632 442.4440002 187.0115204 80.88976288 0.901615262 11860 0.794535518 "Osmancik"
8501 371.0249939 153.8962555 71.51190948 0.885480762 8738 0.639846444 "Osmancik"
11165 424.1610107 174.6315308 82.31620789 0.88193512 11467 0.642109513 "Osmancik"
10685 421.0379944 172.4181824 79.99727631 0.885849655 10971 0.586314738 "Osmancik"
10148 408.2279968 168.7253571 77.14332581 0.889357567 10409 0.583251894 "Osmancik"
11835 418.7130127 168.2098236 90.15866089 0.844224811 12025 0.665485859 "Osmancik"
15460 507.0769958 213.5723267 93.55609894 0.898948908 15819 0.582209826 "Cammeo"
12397 446.3190002 184.8002625 86.41623688 0.883929789 12594 0.597849131 "Osmancik"
10231 404.3640137 159.639267 82.99382782 0.854237139 10640 0.629987657 "Osmancik"
13634 491.1799927 209.1335297 83.73373413 0.916347444 14075 0.787910283 "Cammeo"
11433 426.9249878 175.868515 84.19808197 0.877948105 11719 0.607524335 "Osmancik"
12544 437.2690125 175.6720886 91.5243454 0.853559494 12753 0.788137734 "Osmancik"
14730 483.7059937 196.4512634 96.88642883 0.869925559 15006 0.653099239 "Cammeo"
11912 439.6359863 179.9776001 85.30269623 0.880544841 12222 0.603964925 "Osmancik"
16588 519.559021 218.394455 97.66686249 0.894432008 16852 0.640067935 "Cammeo"
13983 481.6589966 198.3904572 90.49814606 0.88989687 14306 0.588015139 "Cammeo"
16500 523.3460083 219.7241364 97.14173126 0.896961987 16880 0.630637527 "Cammeo"
8505 359.1000061 147.7988892 73.8086853 0.866379678 8651 0.677257538 "Osmancik"
11857 433.2000122 177.9076233 86.17068481 0.874870777 12171 0.716694891 "Osmancik"
11658 443.2609863 179.8141937 83.87640381 0.884541512 12024 0.593101323 "Osmancik"
11590 435.8460083 176.9395294 84.80960083 0.877643466 11880 0.72365135 "Osmancik"
14608 504.3059998 210.269928 90.16651917 0.903393149 15125 0.635130405 "Cammeo"
